program_id,program_name,program_code,profile_version,profile_method,profile_confidence,profile_family,dominant_dim,dominant_dim_label,secondary_dims,evidence_text,evidence_sources,review_status,occupation_bridge_confidence,occupation_bridge_p21_groups,occupation_bridge_p21_labels,affinity_stem_score,current_stem_score,template_stem_score,affinity_health_score,current_health_score,template_health_score,affinity_arts_score,current_arts_score,template_arts_score,affinity_business_score,current_business_score,template_business_score,affinity_education_score,current_education_score,template_education_score,affinity_agriculture_score,current_agriculture_score,template_agriculture_score,affinity_duration_score
17ca3a81-e4ea-4ca7-a030-6da72ce621e5,Bachelor of Science in Information Technology,ST-BIT-02,program_profile_v2,weighted_prior_template_v2,high,ict,stem,STEM,,Family rule: ICT and computing pathway. Blended current affinity prior (0.55) with ict template (0.45). Occupation bridge: BS Information Technology: ICT-sector employment leads to PSOC Group 02 Professionals (Systems analysts/Developers) and Group 03 Technicians (IT support/associates) Match type: exact_name.,existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,High,"[2, 3]","['Professionals', 'Technicians & assoc. professionals']",5.0,5.0,5.0,0.27,0.0,0.6,2.09,2.0,2.2,1.72,1.0,2.6,1.0,1.0,1.0,0.36,0.0,0.8,2.0
fcb215d4-cc07-49c8-a87b-ee2e7031c27d,Bachelor of Science in Computer Science,ST-BCS-01,program_profile_v2,weighted_prior_template_v2,high,ict,stem,STEM,,Family rule: ICT and computing pathway. Blended current affinity prior (0.55) with ict template (0.45). Occupation bridge: BS Computer Science: ICT-sector employment leads to PSOC Group 02 Professionals (Systems analysts/Developers) and Group 03 Technicians (IT support/associates) Match type: exact_name.,existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,High,"[2, 3]","['Professionals', 'Technicians & assoc. professionals']",5.0,5.0,5.0,0.27,0.0,0.6,2.09,2.0,2.2,1.72,1.0,2.6,1.0,1.0,1.0,0.36,0.0,0.8,2.0
676ff91b-aa7b-4823-9a05-29a9881000f9,Bachelor of Science in Industrial Technology,ST-BIT-01,program_profile_v2,weighted_prior_template_v2,medium,industrial_technology,stem,STEM,,Family rule: applied industrial technology pathway. Blended current affinity prior (0.55) with industrial_technology template (0.45). Occupation bridge: Bachelor of Industrial Technology: engineering/architecture licensure exam (PRC) leads to PSOC Group 02 Professionals; trade-level roles in Group 07 Craft & related trades Match type: exact_subject.,existing_program_affinity_scores|program_family_template|program_occupation_bridge,needs_review,High,"[2, 7]","['Professionals', 'Craft & related trades workers']",4.73,5.0,4.4,1.09,1.0,1.2,2.0,2.0,2.0,2.91,3.0,2.8,0.63,0.0,1.4,1.18,1.0,1.4,2.0
66c33d2f-e5ec-4949-8fec-442465e0723c,Bachelor of Science in Medical Laboratory Science,HE-BMLS-01,program_profile_v2,weighted_prior_template_v2,high,health_clinical,health,Health,stem,Family rule: health licensure or clinical health pathway. Blended current affinity prior (0.55) with health_clinical template (0.45). Occupation bridge: BS Medical Laboratory Science: clinical/health practice leads to licensed professional (PSOC Group 02 Professionals) and auxiliary/support roles (Group 03 Technicians) Match type: exact_name.,existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,High,"[2, 3]","['Professionals', 'Technicians & assoc. professionals']",4.46,5.0,3.8,5.0,5.0,5.0,2.0,2.0,2.0,1.64,2.0,1.2,2.82,3.0,2.6,0.91,1.0,0.8,3.0
a0b80d5f-e104-49f7-a0b6-c98d95e115e9,Bachelor of Science in Development Communication,AR-BDC-01,program_profile_v2,weighted_prior_template_v2,medium,communication_media,arts,Arts,,"Family rule: communication, media, or public-facing creative pathway. Blended current affinity prior (0.55) with communication_media template (0.45). Occupation bridge: BS Development Communication: arts/humanities/social-science path leads to PSOC Group 02 Professionals (educators, researchers, media) and Group 05 Service & sales workers Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,Medium,"[2, 5]","['Professionals', 'Service & sales workers']",1.73,2.0,1.4,1.46,2.0,0.8,4.45,4.0,5.0,2.82,3.0,2.6,3.37,4.0,2.6,1.92,3.0,0.6,2.0
6d682442-731f-4f75-bee2-71b21975982b,Bachelor of Arts in Philosophy,AR-BP-01,program_profile_v2,weighted_prior_template_v2,medium,arts_humanities,arts,Arts,,"Family rule: arts, humanities, language, or design pathway. Blended current affinity prior (0.55) with arts_humanities template (0.45). Occupation bridge: BA Philosophy: arts/humanities/social-science path leads to PSOC Group 02 Professionals (educators, researchers, media) and Group 05 Service & sales workers Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,Medium,"[2, 5]","['Professionals', 'Service & sales workers']",1.46,2.0,0.8,0.91,1.0,0.8,5.0,5.0,5.0,1.91,2.0,1.8,3.0,3.0,3.0,0.27,0.0,0.6,2.0
8f510c67-ebd1-4d93-9134-2b5b1a517d2c,Bachelor of Science in Social Work,AR-BSW-01,program_profile_v2,weighted_prior_template_v2,medium,social_science,arts,Arts,education,"Family rule: social science, social service, or community pathway. Blended current affinity prior (0.55) with social_science template (0.45). Occupation bridge: BS Social Work: arts/humanities/social-science path leads to PSOC Group 02 Professionals (educators, researchers, media) and Group 05 Service & sales workers Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,needs_review,Medium,"[2, 5]","['Professionals', 'Service & sales workers']",1.775,2.0,1.5,1.91,2.0,1.8,3.63,3.0,4.4,2.73,3.0,2.4,3.36,3.0,3.8,0.91,1.0,0.8,2.0
391f9728-f795-494d-8b57-5725a1bdead5,Business Economics,AR-BE-02,program_profile_v2,weighted_prior_template_v2,medium,business_general,business,Business,arts,"Family rule: business, management, or economics pathway. Blended current affinity prior (0.55) with business_general template (0.45). No safe occupation-bridge match found; profile should be reviewed if used in high-stakes reporting.",existing_program_affinity_scores|program_family_template,needs_review,,,,2.55,3.0,2.0,0.91,1.0,0.8,3.28,4.0,2.4,3.9,3.0,5.0,0.72,0.0,1.6,1.0,1.0,1.0,2.0
a5cf6bd2-229d-4a97-81bf-43a31bcc4de6,Bachelor of Science in Economics,AR-BE-01,program_profile_v2,weighted_prior_template_v2,medium,business_general,business,Business,arts,"Family rule: business, management, or economics pathway. Blended current affinity prior (0.55) with business_general template (0.45). No safe occupation-bridge match found; profile should be reviewed if used in high-stakes reporting.",existing_program_affinity_scores|program_family_template,needs_review,,,,2.55,3.0,2.0,0.91,1.0,0.8,3.28,4.0,2.4,3.9,3.0,5.0,0.72,0.0,1.6,1.0,1.0,1.0,2.0
3f0c0a28-5790-400c-b851-531f092d4c12,Bachelor of Science in Management Economics,AR-BME-01,program_profile_v2,weighted_prior_template_v2,medium,business_general,business,Business,,"Family rule: business, management, or economics pathway. Blended current affinity prior (0.55) with business_general template (0.45). Occupation bridge: BS Management Economics: arts/humanities/social-science path leads to PSOC Group 02 Professionals (educators, researchers, media) and Group 05 Service & sales workers Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,Medium,"[2, 5]","['Professionals', 'Service & sales workers']",2.55,3.0,2.0,0.91,1.0,0.8,2.73,3.0,2.4,5.0,5.0,5.0,1.27,1.0,1.6,1.0,1.0,1.0,2.0
e82ce00d-9547-4d53-bc58-16a1987560f9,Bachelor of Arts in Language and Literature,AR-BLaL-01,program_profile_v2,weighted_prior_template_v2,medium,arts_humanities,arts,Arts,,"Family rule: arts, humanities, language, or design pathway. Blended current affinity prior (0.55) with arts_humanities template (0.45). Occupation bridge: BA Language and Literature: arts/humanities/social-science path leads to PSOC Group 02 Professionals (educators, researchers, media) and Group 05 Service & sales workers Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,Medium,"[2, 5]","['Professionals', 'Service & sales workers']",1.46,2.0,0.8,0.91,1.0,0.8,5.0,5.0,5.0,1.91,2.0,1.8,3.0,3.0,3.0,0.82,1.0,0.6,2.0
198a3da5-3c30-4326-ad69-5ce7245ea576,Bachelor of Arts in History,AR-BH-01,program_profile_v2,weighted_prior_template_v2,medium,arts_humanities,arts,Arts,,"Family rule: arts, humanities, language, or design pathway. Blended current affinity prior (0.55) with arts_humanities template (0.45). Occupation bridge: BA History: arts/humanities/social-science path leads to PSOC Group 02 Professionals (educators, researchers, media) and Group 05 Service & sales workers Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,Medium,"[2, 5]","['Professionals', 'Service & sales workers']",1.46,2.0,0.8,0.36,0.0,0.8,5.0,5.0,5.0,1.91,2.0,1.8,3.0,3.0,3.0,0.27,0.0,0.6,2.0
85475331-56ef-4ee9-8805-ea68cadbb4a4,Bachelor of Science in Fisheries,AG-BF-01,program_profile_v2,weighted_prior_template_v2,high,agriculture,agriculture,Agriculture,stem,"Family rule: agriculture, fisheries, veterinary, or agribusiness pathway. Blended current affinity prior (0.55) with agriculture template (0.45). Occupation bridge: BS Fisheries: agriculture/veterinary licensure leads to PSOC Group 02 Professionals (licensed vets, agronomists) and Group 06 Skilled agri/forestry/fishery workers Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,High,"[2, 6]","['Professionals', 'Skilled agri/forestry/fishery workers']",4.28,5.0,3.4,1.18,1.0,1.4,1.64,2.0,1.2,2.73,3.0,2.4,2.46,3.0,1.8,5.0,5.0,5.0,2.0
3be3b912-615d-4e19-a7b7-12985bfffcdf,Doctor of Veterinary Medicine,HE-DoVM-01,program_profile_v2,weighted_prior_template_v2,high,agriculture,agriculture,Agriculture,stem,"Family rule: agriculture, fisheries, veterinary, or agribusiness pathway. Blended current affinity prior (0.55) with agriculture template (0.45). Occupation bridge: Doctor of Veterinary Medicine: clinical/health practice leads to licensed professional (PSOC Group 02 Professionals) and auxiliary/support roles (Group 03 Technicians) Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,High,"[2, 3]","['Professionals', 'Technicians & assoc. professionals']",4.28,5.0,3.4,3.38,5.0,1.4,1.64,2.0,1.2,2.18,2.0,2.4,1.91,2.0,1.8,4.45,4.0,5.0,5.0
ed5ef64e-a40f-492f-94a2-b9721b429270,Bachelor of Science in Hospitality Management,AR-BHM-01,program_profile_v2,weighted_prior_template_v2,medium,hospitality_tourism,business,Business,,"Family rule: hospitality and tourism business-service pathway. Blended current affinity prior (0.55) with hospitality_tourism template (0.45). Occupation bridge: BS Hospitality Management: arts/humanities/social-science path leads to PSOC Group 02 Professionals (educators, researchers, media) and Group 05 Service & sales workers Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,Medium,"[2, 5]","['Professionals', 'Service & sales workers']",1.64,2.0,1.2,1.73,2.0,1.4,3.0,3.0,3.0,4.73,5.0,4.4,0.72,0.0,1.6,1.09,1.0,1.2,2.0
ba8501a0-7ac2-4142-9b3d-e63a6d755c33,Bachelor of Science in Physics,ST-BP-01,program_profile_v2,weighted_prior_template_v2,high,science_math,stem,STEM,,"Family rule: science, mathematics, or applied science pathway. Blended current affinity prior (0.55) with science_math template (0.45). Occupation bridge: BS Physics: pure/applied science graduates typically pursue research, government lab, or industry roles in PSOC Group 02 Professionals Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,High,[2],['Professionals'],5.0,5.0,5.0,1.36,1.0,1.8,1.73,2.0,1.4,0.54,0.0,1.2,1.45,1.0,2.0,1.18,1.0,1.4,2.0
2273299d-44fa-4599-bb7e-a791d254c4b6,Bachelor of Science in Mathematics,ST-BM-01,program_profile_v2,weighted_prior_template_v2,high,science_math,stem,STEM,,"Family rule: science, mathematics, or applied science pathway. Blended current affinity prior (0.55) with science_math template (0.45). Occupation bridge: BS Mathematics: quantitative/analytical careers in government and private sector map to PSOC Group 02 Professionals and Group 03 Technicians Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,High,"[2, 3]","['Professionals', 'Technicians & assoc. professionals']",5.0,5.0,5.0,1.36,1.0,1.8,1.73,2.0,1.4,2.19,3.0,1.2,2.55,3.0,2.0,1.18,1.0,1.4,2.0
b1a4767f-4524-4247-9d78-66e7ce94f8fd,Bachelor of Science in Biology,ST-BB-01,program_profile_v2,weighted_prior_template_v2,high,science_math,stem,STEM,,"Family rule: science, mathematics, or applied science pathway. Blended current affinity prior (0.55) with science_math template (0.45). Occupation bridge: BS Biology: pure/applied science graduates typically pursue research, government lab, or industry roles in PSOC Group 02 Professionals Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,High,[2],['Professionals'],5.0,5.0,5.0,2.46,3.0,1.8,1.73,2.0,1.4,1.64,2.0,1.2,2.55,3.0,2.0,2.28,3.0,1.4,2.0
2de3c652-8045-408e-9e52-d1b9a7adbe89,Bachelor of Science in Mining Engineering,ST-BME-04,program_profile_v2,weighted_prior_template_v2,high,engineering,stem,STEM,,Family rule: engineering or technical licensure pathway. Blended current affinity prior (0.55) with engineering template (0.45). Occupation bridge: BS Mining Engineering: engineering/architecture licensure exam (PRC) leads to PSOC Group 02 Professionals; trade-level roles in Group 07 Craft & related trades Match type: exact_name.,existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,High,"[2, 7]","['Professionals', 'Craft & related trades workers']",5.0,5.0,5.0,1.37,2.0,0.6,1.775,2.0,1.5,2.0,2.0,2.0,1.0,1.0,1.0,1.64,2.0,1.2,3.0
ec04fffa-2b96-4233-8d3d-bd538867304b,Bachelor of Science in Chemical Engineering,ST-BCE-01,program_profile_v2,weighted_prior_template_v2,high,engineering,stem,STEM,,Family rule: engineering or technical licensure pathway. Blended current affinity prior (0.55) with engineering template (0.45). Occupation bridge: BS Chemical Engineering: engineering/architecture licensure exam (PRC) leads to PSOC Group 02 Professionals; trade-level roles in Group 07 Craft & related trades Match type: exact_name.,existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,High,"[2, 7]","['Professionals', 'Craft & related trades workers']",5.0,5.0,5.0,1.37,2.0,0.6,1.775,2.0,1.5,2.0,2.0,2.0,1.0,1.0,1.0,1.64,2.0,1.2,3.0
ec6f3620-6382-4c34-a789-b0d7106798ea,Bachelor of Multimedia Arts,ST-BoMA-01,program_profile_v2,weighted_prior_template_v2,medium,communication_media,arts,Arts,,"Family rule: communication, media, or public-facing creative pathway. Blended current affinity prior (0.55) with communication_media template (0.45). Occupation bridge: Bachelor of Multimedia Arts: ICT-sector employment leads to PSOC Group 02 Professionals (Systems analysts/Developers) and Group 03 Technicians (IT support/associates) Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,High,"[2, 3]","['Professionals', 'Technicians & assoc. professionals']",1.73,2.0,1.4,0.91,1.0,0.8,5.0,5.0,5.0,2.27,2.0,2.6,1.72,1.0,2.6,0.27,0.0,0.6,2.0
d285085a-fb22-4295-8f34-0869dff22985,Bachelor of Science in Pharmacy,HE-BP-02,program_profile_v2,weighted_prior_template_v2,high,health_clinical,health,Health,stem,Family rule: health licensure or clinical health pathway. Blended current affinity prior (0.55) with health_clinical template (0.45). Occupation bridge: BS Pharmacy: clinical/health practice leads to licensed professional (PSOC Group 02 Professionals) and auxiliary/support roles (Group 03 Technicians) Match type: exact_name.,existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,High,"[2, 3]","['Professionals', 'Technicians & assoc. professionals']",4.46,5.0,3.8,5.0,5.0,5.0,2.0,2.0,2.0,2.19,3.0,1.2,2.82,3.0,2.6,1.46,2.0,0.8,3.0
584120ac-ce65-4a57-a363-0bbc46b0b8c1,Bachelor of Science in Midwifery,HE-BM-01,program_profile_v2,weighted_prior_template_v2,high,health_clinical,health,Health,,Family rule: health licensure or clinical health pathway. Blended current affinity prior (0.55) with health_clinical template (0.45). Occupation bridge: BS Midwifery: clinical/health practice leads to licensed professional (PSOC Group 02 Professionals) and auxiliary/support roles (Group 03 Technicians) Match type: exact_name.,existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,High,"[2, 3]","['Professionals', 'Technicians & assoc. professionals']",3.91,4.0,3.8,5.0,5.0,5.0,2.0,2.0,2.0,2.19,3.0,1.2,2.82,3.0,2.6,0.91,1.0,0.8,3.0
a0d79060-e3ea-4879-b980-0bcf36eb149e,Bachelor of Science in Radiologic Technology,HE-BRT-01,program_profile_v2,weighted_prior_template_v2,high,health_clinical,health,Health,stem,Family rule: health licensure or clinical health pathway. Blended current affinity prior (0.55) with health_clinical template (0.45). Occupation bridge: BS Radiologic Technology: clinical/health practice leads to licensed professional (PSOC Group 02 Professionals) and auxiliary/support roles (Group 03 Technicians) Match type: exact_name.,existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,High,"[2, 3]","['Professionals', 'Technicians & assoc. professionals']",4.46,5.0,3.8,5.0,5.0,5.0,2.0,2.0,2.0,1.64,2.0,1.2,2.82,3.0,2.6,0.91,1.0,0.8,3.0
5951999b-96db-4b68-a8b3-73a9a79d50cd,Bachelor of Science in Nutrition and Dietetics,HE-BNaD-01,program_profile_v2,weighted_prior_template_v2,high,health_clinical,health,Health,,Family rule: health licensure or clinical health pathway. Blended current affinity prior (0.55) with health_clinical template (0.45). Occupation bridge: BS Nutrition and Dietetics: clinical/health practice leads to licensed professional (PSOC Group 02 Professionals) and auxiliary/support roles (Group 03 Technicians) Match type: exact_name.,existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,High,"[2, 3]","['Professionals', 'Technicians & assoc. professionals']",3.91,4.0,3.8,5.0,5.0,5.0,2.0,2.0,2.0,2.19,3.0,1.2,2.82,3.0,2.6,1.46,2.0,0.8,3.0
75829c67-965d-4288-aaea-d1e7a501ef3e,Bachelor of Science in Psychology,HE-BP-01,program_profile_v2,weighted_prior_template_v2,medium,health_psych_sports,health,Health,stem|arts,"Family rule: health-adjacent behavioral, therapy, or sports science pathway. Blended current affinity prior (0.55) with health_psych_sports template (0.45). Occupation bridge: BS Psychology: clinical/health practice leads to licensed professional (PSOC Group 02 Professionals) and auxiliary/support roles (Group 03 Technicians) Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,needs_review,High,"[2, 3]","['Professionals', 'Technicians & assoc. professionals']",3.415,4.0,2.7,3.54,3.0,4.2,3.0,3.0,3.0,1.91,2.0,1.8,2.63,2.0,3.4,0.36,0.0,0.8,3.0
5f90dc20-9755-459b-8cc2-8fc41800cc77,Bachelor of Arts in Communication,AR-BC-01,program_profile_v2,weighted_prior_template_v2,medium,communication_media,arts,Arts,,"Family rule: communication, media, or public-facing creative pathway. Blended current affinity prior (0.55) with communication_media template (0.45). Occupation bridge: BA Communication: arts/humanities/social-science path leads to PSOC Group 02 Professionals (educators, researchers, media) and Group 05 Service & sales workers Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,Medium,"[2, 5]","['Professionals', 'Service & sales workers']",1.73,2.0,1.4,0.91,1.0,0.8,5.0,5.0,5.0,2.82,3.0,2.6,2.27,2.0,2.6,0.27,0.0,0.6,2.0
7515106a-16d0-4d84-ad17-f6d13c0df5d1,Bachelor of Arts in Political Science,AR-BPS-01,program_profile_v2,weighted_prior_template_v2,medium,arts_humanities,arts,Arts,,"Family rule: arts, humanities, language, or design pathway. Blended current affinity prior (0.55) with arts_humanities template (0.45). Occupation bridge: BA Political Science: arts/humanities/social-science path leads to PSOC Group 02 Professionals (educators, researchers, media) and Group 05 Service & sales workers Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,Medium,"[2, 5]","['Professionals', 'Service & sales workers']",1.46,2.0,0.8,0.36,0.0,0.8,5.0,5.0,5.0,1.91,2.0,1.8,3.0,3.0,3.0,0.82,1.0,0.6,2.0
6dfdd613-42d6-4a4e-88bf-6dd523a50afc,Bachelor of Fine Arts,AR-BoFA-01,program_profile_v2,weighted_prior_template_v2,medium,arts_humanities,arts,Arts,,"Family rule: arts, humanities, language, or design pathway. Blended current affinity prior (0.55) with arts_humanities template (0.45). Occupation bridge: Bachelor of Fine Arts: arts/humanities/social-science path leads to PSOC Group 02 Professionals (educators, researchers, media) and Group 05 Service & sales workers Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,Medium,"[2, 5]","['Professionals', 'Service & sales workers']",0.91,1.0,0.8,0.36,0.0,0.8,5.0,5.0,5.0,2.46,3.0,1.8,3.0,3.0,3.0,0.27,0.0,0.6,2.0
25de1555-2520-4007-ba2a-066e0c2f975a,Bachelor of Arts in Social Sciences,AR-BSS-01,program_profile_v2,weighted_prior_template_v2,medium,arts_humanities,arts,Arts,,"Family rule: arts, humanities, language, or design pathway. Blended current affinity prior (0.55) with arts_humanities template (0.45). Occupation bridge: BA Social Sciences: arts/humanities/social-science path leads to PSOC Group 02 Professionals (educators, researchers, media) and Group 05 Service & sales workers Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,Medium,"[2, 5]","['Professionals', 'Service & sales workers']",1.46,2.0,0.8,0.36,0.0,0.8,5.0,5.0,5.0,1.91,2.0,1.8,3.0,3.0,3.0,0.82,1.0,0.6,2.0
a327b2e0-a285-48a1-8017-8ed063c82f93,Bachelor of Science in Statistics,ST-BS-01,program_profile_v2,weighted_prior_template_v2,high,science_math,stem,STEM,,"Family rule: science, mathematics, or applied science pathway. Blended current affinity prior (0.55) with science_math template (0.45). Occupation bridge: BS Statistics: quantitative/analytical careers in government and private sector map to PSOC Group 02 Professionals and Group 03 Technicians Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,High,"[2, 3]","['Professionals', 'Technicians & assoc. professionals']",5.0,5.0,5.0,1.36,1.0,1.8,1.73,2.0,1.4,2.19,3.0,1.2,1.45,1.0,2.0,1.18,1.0,1.4,2.0
a87e98bd-6fbd-49b0-8852-61cf27b86bff,Bachelor of Science in Agriculture,AG-BA-01,program_profile_v2,weighted_prior_template_v2,high,agriculture,agriculture,Agriculture,,"Family rule: agriculture, fisheries, veterinary, or agribusiness pathway. Blended current affinity prior (0.55) with agriculture template (0.45). Occupation bridge: BS Agriculture: agriculture/veterinary licensure leads to PSOC Group 02 Professionals (licensed vets, agronomists) and Group 06 Skilled agri/forestry/fishery workers Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,High,"[2, 6]","['Professionals', 'Skilled agri/forestry/fishery workers']",3.73,4.0,3.4,1.73,2.0,1.4,1.64,2.0,1.2,2.73,3.0,2.4,2.46,3.0,1.8,5.0,5.0,5.0,3.0
9388ef46-9b26-4cc6-837e-096fb87967fc,Bachelor of Science in Agribusiness Management,AG-BAM-01,program_profile_v2,weighted_prior_template_v2,high,agriculture,agriculture,Agriculture,,"Family rule: agriculture, fisheries, veterinary, or agribusiness pathway. Blended current affinity prior (0.55) with agriculture template (0.45). Occupation bridge: BS Agribusiness Management: agriculture/veterinary licensure leads to PSOC Group 02 Professionals (licensed vets, agronomists) and Group 06 Skilled agri/forestry/fishery workers Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,High,"[2, 6]","['Professionals', 'Skilled agri/forestry/fishery workers']",3.73,4.0,3.4,1.18,1.0,1.4,2.19,3.0,1.2,3.83,5.0,2.4,2.46,3.0,1.8,5.0,5.0,5.0,2.0
ee6b386b-2242-4770-89af-4ab37c05d265,Bachelor of Science in Agribusiness,AG-BA-02,program_profile_v2,weighted_prior_template_v2,medium,agriculture,agriculture,Agriculture,,"Family rule: agriculture, fisheries, veterinary, or agribusiness pathway. Blended current affinity prior (0.55) with agriculture template (0.45). No safe occupation-bridge match found; profile should be reviewed if used in high-stakes reporting.",existing_program_affinity_scores|program_family_template,needs_review,,,,3.73,4.0,3.4,1.18,1.0,1.4,2.19,3.0,1.2,3.28,4.0,2.4,2.46,3.0,1.8,5.0,5.0,5.0,2.0
6cc466e2-3c20-422d-96b9-7c465804b232,Bachelor of Science in Tourism Management,AR-BTM-01,program_profile_v2,weighted_prior_template_v2,medium,hospitality_tourism,business,Business,,"Family rule: hospitality and tourism business-service pathway. Blended current affinity prior (0.55) with hospitality_tourism template (0.45). Occupation bridge: BS Tourism Management: arts/humanities/social-science path leads to PSOC Group 02 Professionals (educators, researchers, media) and Group 05 Service & sales workers Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,Medium,"[2, 5]","['Professionals', 'Service & sales workers']",1.64,2.0,1.2,1.18,1.0,1.4,3.0,3.0,3.0,4.73,5.0,4.4,1.82,2.0,1.6,1.64,2.0,1.2,2.0
51f22250-95af-453a-880c-c82e4a3af1ed,Hotel and Restaurant Services,AR-HaRS-01,program_profile_v2,weighted_prior_template_v2,medium,hospitality_tourism,business,Business,,"Family rule: hospitality and tourism business-service pathway. Blended current affinity prior (0.55) with hospitality_tourism template (0.45). Occupation bridge: Hotel and Restaurant Services: arts/humanities/social-science path leads to PSOC Group 02 Professionals (educators, researchers, media) and Group 05 Service & sales workers Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,Medium,"[2, 5]","['Professionals', 'Service & sales workers']",1.64,2.0,1.2,1.18,1.0,1.4,3.0,3.0,3.0,4.73,5.0,4.4,1.82,2.0,1.6,1.64,2.0,1.2,2.0
61aeab55-d811-4f8c-a054-d0c50478b161,Bachelor of Science in Food Technology,ST-BFT-01,program_profile_v2,weighted_prior_template_v2,high,science_math,stem,STEM,,"Family rule: science, mathematics, or applied science pathway. Blended current affinity prior (0.55) with science_math template (0.45). Occupation bridge: BS Food Technology: pure/applied science graduates typically pursue research, government lab, or industry roles in PSOC Group 02 Professionals Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,High,[2],['Professionals'],5.0,5.0,5.0,1.91,2.0,1.8,1.73,2.0,1.4,2.19,3.0,1.2,2.0,2.0,2.0,2.83,4.0,1.4,3.0
1d4932e3-dd33-4444-8dc4-58b493766e40,Bachelor of Science in Textile & Fashion Tech,AR-BT&FT-01,program_profile_v2,weighted_prior_template_v2,medium,textile_fashion_technology,arts,Arts,stem|business,"Family rule: textile, clothing, garment, or fashion technology pathway. Blended current affinity prior (0.55) with textile_fashion_technology template (0.45). Occupation bridge: BS Textile & Fashion Tech: arts/humanities/social-science path leads to PSOC Group 02 Professionals (educators, researchers, media) and Group 05 Service & sales workers Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,reviewed_by_rule,Medium,"[2, 5]","['Professionals', 'Service & sales workers']",3.325,4.0,2.5,0.91,1.0,0.8,3.35,2.0,5.0,3.09,3.0,3.2,1.82,2.0,1.6,1.55,2.0,1.0,2.0
c29bf6bc-7cf9-4f04-8edf-4fef8cb2d82a,Bachelor of Science in Criminology,AR-BC-02,program_profile_v2,weighted_prior_template_v2,medium,criminology_public_safety,arts,Arts,stem,"Family rule: public safety and criminology pathway. Blended current affinity prior (0.55) with criminology_public_safety template (0.45). Occupation bridge: BS Criminology: arts/humanities/social-science path leads to PSOC Group 02 Professionals (educators, researchers, media) and Group 05 Service & sales workers Match type: exact_name.",existing_program_affinity_scores|program_family_template|program_occupation_bridge,needs_review,Medium,"[2, 5]","['Professionals', 'Service & sales workers']",3.1,4.0,2.0,2.36,2.0,2.8,3.27,3.0,3.6,1.91,2.0,1.8,2.225,2.0,2.5,1.37,2.0,0.6,3.0
